"","gef_id","wdpa_id","lat","lon"
"5265","3965","","",""
"5266","877 and 2078","903017","",""
"5267","877 and 2078","","",""
"5268","877 and 2078","","",""
"5269","877 and 2078","","",""
"5270","2391","","",""
"5271","2391","","",""
"5272","2641","","",""
"5273","2641","","",""
"5274","2709","101845","8.833333","33.833333"
"5275","2709","","",""
"5276","2787","316047","111.911911","26.543921"
"5277","2787","","",""
"5278","2787","902537","107.83","33.59"
"5279","2787","96090","",""
"5280","2787","","",""
"5281","2787","","",""
"5282","2787","315645","",""
"5283","2787","","",""
"5284","2787","315696","",""
"5285","2787","","",""
"5286","2787","","",""
"5287","2787","","",""
"5288","2787","315768","113.529999","23.950001"
"5289","2787","","",""
"5290","2787","","",""
"5291","2787","","",""
"5292","2787","315959","107.163338","33.735596"
"5293","2787","","",""
"5294","2787","315951","106.933586","33.908569"
"5295","2787","95751","",""
"5296","2787","315984","109.415367","28.377073"
"5297","2787","316474","110.030197","31.489077"
"5298","2787","","",""
"5299","2787","","",""
"5300","2787","","",""
"5301","2787","","",""
"5302","2787","","",""
"5303","2787","","",""
"5304","2787","","",""
"5305","2787","","",""
"5306","2787","","",""
"5307","2787","","",""
"5308","2787","","",""
"5309","2787","","",""
"5310","2787","","",""
"5311","2787","","",""
"5312","2787","315775","119.184067","30.461266"
"5313","2787","","",""
"5314","2787","315950","106.078835","33.35545"
"5315","2787","","",""
"5316","2787","315838","106.782158","25.499266"
"5317","2787","316335","118.685684","24.972752"
"5318","2787","96091","",""
"5319","2787","","",""
"5320","2787","","",""
"5321","2787","","",""
"5322","2787","","",""
"5323","2787","","",""
"5324","2787","","",""
"5325","2787","","",""
"5326","2787","","",""
"5327","2787","","",""
"5328","2787","","",""
"5329","2787","","",""
"5330","2788","96070","",""
"5331","2788","","",""
"5332","2788","315925","106.518112","38.869492"
"5333","2788","","",""
"5334","2788","","",""
"5335","2788","","",""
"5336","2788","","",""
"5337","2788","","",""
"5338","2788","","",""
"5339","2788","","",""
"5340","2788","","",""
"5341","2788","","",""
"5342","2788","","",""
"5343","2788","","",""
"5344","2788","","",""
"5345","2788","","",""
"5346","2788","","",""
"5347","2788","","",""
"5348","2788","","",""
"5349","2788","","",""
"5350","2788","","",""
"5351","2788","","",""
"5352","2788","","",""
"5353","2788","","",""
"5354","2788","","",""
"5355","2788","","",""
"5356","2788","","",""
"5357","2788","","",""
"5358","2906","30675","",""
"5359","2906","308624","",""
"5360","2906","","",""
"5361","2906","","",""
"5362","2906","","",""
"5363","2906","","",""
"5364","2906","31458","",""
"5365","2906","","",""
"5366","2906","31459","",""
"5367","2906","","",""
"5368","2906","166889","",""
"5369","2906","2017; 478291","",""
"5370","2906","1082","",""
"5371","2906","4328","",""
"5372","2906","72332","",""
"5373","2906","","",""
"5374","2906","306237","",""
"5375","2906","","",""
"5376","2906","303873","",""
"5377","2906","","",""
"5378","2906","","",""
"5379","2906","","",""
"5380","2907","478120","",""
"5381","2907","","",""
"5382","2907","478116","",""
"5383","2907","","",""
"5384","2907","478143","",""
"5385","2907","","",""
"5386","2907","478089","",""
"5387","2907","","",""
"5388","2907","478092","",""
"5389","2907","","",""
"5390","2907","478104","",""
"5391","2907","","",""
"5392","2907","478076","",""
"5393","2907","","",""
"5394","2907","478140","",""
"5395","2907","","",""
"5396","2907","6675","",""
"5397","2907","","",""
"5398","2907","478142","",""
"5399","2907","","",""
"5400","2907","478068","",""
"5401","2907","","",""
"5402","2907","180","",""
"5403","2907","","",""
"5404","2907","478075","",""
"5405","2907","","",""
"5406","2907","478130","",""
"5407","2907","","",""
"5408","2907","6673","",""
"5409","2907","","",""
"5410","2907","478101","",""
"5411","2907","","",""
"5412","2907","","",""
"5413","2907","","",""
"5414","2907","181","",""
"5415","2907","","",""
"5416","2907","478102","",""
"5417","2907","389565","",""
"5418","2907","478099","",""
"5419","2907","","",""
"5420","2907","","",""
"5421","2907","","",""
"5422","2907","478132","",""
"5423","2907","","",""
"5424","2907","478138","",""
"5425","2907","","",""
"5426","2907","478100","",""
"5427","2907","","",""
"5428","2907","478111","",""
"5429","2907","","",""
"5430","2907","478139","",""
"5431","2907","","",""
"5432","2907","478131","",""
"5433","2907","","",""
"5434","2907","478108","",""
"5435","2907","","",""
"5436","2907","","",""
"5437","2907","","",""
"5438","2907","478117","",""
"5439","2907","","",""
"5440","2907","555542745","-71.25","18.266667"
"5441","2907","","",""
"5442","2907","","",""
"5443","2907","","",""
"5444","2907","","",""
"5445","2907","","",""
"5446","2907","478088","",""
"5447","2907","","",""
"5448","2907","","",""
"5449","2907","","",""
"5450","2907","","",""
"5451","2907","","",""
"5452","2934","","",""
"5453","2934","","",""
"5454","3183","","",""
"5455","3183","","",""
"5456","3209","9782","",""
"5457","3209","","",""
"5458","3209","40977","",""
"5459","3209","","",""
"5460","3209","","",""
"5461","3209","","",""
"5462","3209","555543022","",""
"5463","3209","","",""
"5464","3209","555547985","",""
"5465","3209","","",""
"5466","3209","306589","",""
"5467","3209","","",""
"5468","3209","306592","",""
"5469","3209","","",""
"5470","3209","312975","",""
"5471","3209","","",""
"5472","3435","145513
","",""
"5473","3435","","",""
"5474","3435","317259","",""
"5475","3435","95338","",""
"5476","3435","8673","",""
"5477","3435","","",""
"5478","3435","62496","",""
"5479","3435","","",""
"5480","3472","1790","",""
"5481","3472","","",""
"5482","3472","1976","",""
"5483","3472","","",""
"5484","3472","9291","",""
"5485","3472","","",""
"5486","3472","694","",""
"5487","3472","","",""
"5488","3472","699","",""
"5489","3472","","",""
"5490","3472","4603","",""
"5491","3472","","",""
"5492","3472","1810","",""
"5493","3472","","",""
"5494","3472","1803","",""
"5495","3472","","",""
"5496","3472","9290","",""
"5497","3472","","",""
"5498","3548","900907","-79","1.266667"
"5499","3548","","",""
"5500","3548","555592953","",""
"5501","3548","","",""
"5502","3548","555592951","",""
"5503","3548","","",""
"5504","3548","555592961","",""
"5505","3548","","",""
"5506","3548","555592952","",""
"5507","3548","","",""
"5508","3548","555592941","",""
"5509","3548","","",""
"5510","3548","189","",""
"5511","3548","29807","",""
"5512","3548","365046","",""
"5513","3548","555592706","",""
"5514","3548","555592954","",""
"5515","3548","","",""
"5516","3548","555592942","",""
"5517","3548","","",""
"5518","3548","2238","",""
"5519","3548","29808","",""
"5520","3548","555592960","",""
"5521","3548","900687","-80.433333","-3.166667"
"5522","3548","555592943","",""
"5523","3548","","",""
"5524","3574","","",""
"5525","3574","","",""
"5526","3589","20970","",""
"5527","3589","","",""
"5528","3589","12871","",""
"5529","3589","","",""
"5530","3589","","",""
"5531","3589","","",""
"5532","3589","","",""
"5533","3589","","",""
"5534","3589","","",""
"5535","3589","","",""
"5536","3589","","",""
"5537","3589","","",""
"5538","3589","","",""
"5539","3589","","",""
"5540","3589","793","",""
"5541","3589","71271","",""
"5542","3589","","",""
"5543","3589","","",""
"5544","3589","","",""
"5545","3589","","",""
"5546","3607","168261","",""
"5547","3607","","",""
"5548","3607","","",""
"5549","3607","","",""
"5550","3607","","",""
"5551","3607","","",""
"5552","3607","","",""
"5553","3607","","",""
"5554","3607","302609","",""
"5555","3607","","",""
"5556","3607","","",""
"5557","3607","","",""
"5558","3609","","",""
"5559","3609","","",""
"5560","3616","7879","-74.029999","18.33"
"5561","3616","","",""
"5562","3616","","",""
"5563","3616","","",""
"5564","3616","7880","-72.330002","18.33"
"5565","3616","","",""
"5566","3616","","",""
"5567","3616","","",""
"5568","3618","779","",""
"5569","3618","","",""
"5570","3618","4648","",""
"5571","3618","","",""
"5572","3618","26944","",""
"5573","3618","","",""
"5574","3618","","",""
"5575","3618","","",""
"5576","3618","1102","33.616667","-10.6"
"5577","3618","","",""
"5578","3618","","",""
"5579","3618","","",""
"5580","3618","","",""
"5581","3618","","",""
"5582","3623","","",""
"5583","3623","","",""
"5584","3626","","",""
"5585","3626","","",""
"5586","3637","","",""
"5587","3637","","",""
"5588","3669","","",""
"5589","3669","","",""
"5590","3670","777777","",""
"5591","3670","","",""
"5592","3670","900685","",""
"5593","3670","96032; 67737","",""
"5594","3682","","",""
"5595","3682","","",""
"5596","3692","2318","",""
"5597","3692","","",""
"5598","3713","","",""
"5599","3713","","",""
"5600","3750","","",""
"5601","3750","","",""
"5602","3750","","",""
"5603","3750","","",""
"5604","3757","20264","",""
"5605","3757","","",""
"5606","3757","313354","",""
"5607","3757","","",""
"5608","3757","20267","",""
"5609","3757","","",""
"5610","3757","901294","",""
"5611","3757","20260","",""
"5612","3757","313361","",""
"5613","3757","","",""
"5614","3764","203","",""
"5615","3764","","",""
"5616","3764","28856","",""
"5617","3764","","",""
"5618","3764","","",""
"5619","3764","","",""
"5620","3764","13676","",""
"5621","3764","","",""
"5622","3764","902403","",""
"5623","3764","14871","",""
"5624","3764","555542828","",""
"5625","3764","","",""
"5626","3764","220101","",""
"5627","3764","902859","",""
"5628","3764","202","",""
"5629","3764","","",""
"5630","3764","555547986","",""
"5631","3764","","",""
"5632","3764","","",""
"5633","3764","","",""
"5634","3764","","",""
"5635","3764","","",""
"5636","3764","","",""
"5637","3764","","",""
"5638","3764","13677","",""
"5639","3764","","",""
"5640","3764","555542822","",""
"5641","3764","","",""
"5642","3764","","",""
"5643","3764","","",""
"5644","3764","555542900","",""
"5645","3764","","",""
"5646","3764","555542818","",""
"5647","3764","","",""
"5648","3764","","",""
"5649","3764","","",""
"5650","3764","","",""
"5651","3764","","",""
"5652","3764","","",""
"5653","3764","","",""
"5654","3764","","",""
"5655","3764","","",""
"5656","3764","","",""
"5657","3764","","",""
"5658","3764","145816","",""
"5659","3764","","",""
"5660","3764","","",""
"5661","3764","","",""
"5662","3764","","",""
"5663","3764","","",""
"5664","3764","","",""
"5665","3764","","",""
"5666","3764","","",""
"5667","3764","","",""
"5668","3764","","",""
"5669","3764","","",""
"5670","3764","","",""
"5671","3764","","",""
"5672","3764","555547986","",""
"5673","3764","","",""
"5674","3764","","",""
"5675","3764","","",""
"5676","3764","555542821","",""
"5677","3764","","",""
"5678","3790","","",""
"5679","3790","","",""
"5680","3790","","",""
"5681","3790","","",""
"5682","3790","","",""
"5683","3790","","",""
"5684","3790","","",""
"5685","3790","","",""
"5686","3790","","",""
"5687","3790","","",""
"5688","3790","","",""
"5689","3790","","",""
"5690","3790","","",""
"5691","3790","","",""
"5692","3790","","",""
"5693","3790","","",""
"5694","3790","","",""
"5695","3790","","",""
"5696","3790","","",""
"5697","3790","","",""
"5698","3790","","",""
"5699","3790","","",""
"5700","3790","","",""
"5701","3790","","",""
"5702","3807","","",""
"5703","3807","","",""
"5704","3819","","",""
"5705","3819","","",""
"5706","3819","","",""
"5707","3819","","",""
"5708","3819","","",""
"5709","3819","","",""
"5710","3819","","",""
"5711","3819","","",""
"5712","3819","18919","167.5833","-13.8333"
"5713","3819","","",""
"5714","3819","18274","",""
"5715","3819","","",""
"5716","3819","","",""
"5717","3819","","",""
"5718","3819","","",""
"5719","3819","","",""
"5720","3819","61918","-169.798128","-19.099215"
"5721","3819","","",""
"5722","3819","","",""
"5723","3819","","",""
"5724","3819","","",""
"5725","3819","","",""
"5726","3821","","",""
"5727","3821","","",""
"5728","3821","","",""
"5729","3821","","",""
"5730","3821","","",""
"5731","3821","","",""
"5732","3826","","",""
"5733","3826","","",""
"5734","3826","","",""
"5735","3826","","",""
"5736","3826","","",""
"5737","3826","","",""
"5738","3826","","",""
"5739","3826","","",""
"5740","3826","","",""
"5741","3826","","",""
"5742","3826","","",""
"5743","3826","","",""
"5744","3826","","",""
"5745","3826","","",""
"5746","3826","","",""
"5747","3826","","",""
"5748","3826","","",""
"5749","3826","","",""
"5750","3826","","",""
"5751","3826","","",""
"5752","3826","","",""
"5753","3826","","",""
"5754","3826","","",""
"5755","3826","","",""
"5756","3826","","",""
"5757","3826","","",""
"5758","3826","","",""
"5759","3826","","",""
"5760","3830","","",""
"5761","3830","","",""
"5762","3830","","",""
"5763","3830","","",""
"5764","3830","","",""
"5765","3830","","",""
"5766","3830","","",""
"5767","3830","","",""
"5768","3830","","",""
"5769","3830","","",""
"5770","3830","","",""
"5771","3830","","",""
"5772","3836","","",""
"5773","3836","","",""
"5774","3836","","",""
"5775","3836","","",""
"5776","3836","","",""
"5777","3836","","",""
"5778","3848","","",""
"5779","3848","","",""
"5780","3848","","",""
"5781","3848","","",""
"5782","3848","","",""
"5783","3848","","",""
"5784","3848","","",""
"5785","3848","","",""
"5786","3848","","",""
"5787","3848","","",""
"5788","3848","","",""
"5789","3848","","",""
"5790","3848","","",""
"5791","3848","","",""
"5792","3858","","",""
"5793","3858","","",""
"5794","3867","","",""
"5795","3867","","",""
"5796","3867","","",""
"5797","3867","","",""
"5798","3873","","",""
"5799","3873","","",""
"5800","3889","","",""
"5801","3889","","",""
"5802","3889","","",""
"5803","3889","","",""
"5804","3889","","",""
"5805","3889","","",""
"5806","3889","","",""
"5807","3889","","",""
"5808","3889","","",""
"5809","3889","","",""
"5810","3889","","",""
"5811","3889","","",""
"5812","3889","","",""
"5813","3889","","",""
"5814","3889","","",""
"5815","3889","","",""
"5816","3889","","",""
"5817","3889","","",""
"5818","3903","","",""
"5819","3903","","",""
"5820","3903","","",""
"5821","3903","","",""
"5822","3903","","",""
"5823","3903","","",""
"5824","3903","","",""
"5825","3903","","",""
"5826","3903","","",""
"5827","3903","","",""
"5828","3903","","",""
"5829","3903","","",""
"5830","3903","","",""
"5831","3903","","",""
"5832","3906","","",""
"5833","3906","","",""
"5834","3906","","",""
"5835","3906","","",""
"5836","3906","","",""
"5837","3906","","",""
"5838","3919","","",""
"5839","3919","","",""
"5840","3919","","",""
"5841","3919","","",""
"5842","4260","","",""
"5843","4260","","",""
"5844","116","","",""
"5845","116","xxxx, xxxx","",""
"5846","116","8871","",""
"5847","116","","",""
"5848","116","","",""
"5849","116","","",""
"5850","116","","",""
"5851","116","","",""
"5852","116","","",""
"5853","116","","",""
"5854","195","","",""
"5855","195","","",""
"5856","195","","",""
"5857","195","","",""
"5858","195","","",""
"5859","195","","",""
"5860","407","","",""
"5861","407","","",""
"5862","407","","",""
"5863","407","","",""
"5864","407","","",""
"5865","407","","",""
"5866","407","","",""
"5867","407","","",""
"5868","407","","",""
"5869","407","","",""
"5870","407","","",""
"5871","407","","",""
"5872","407","","",""
"5873","407","","",""
"5874","488","","",""
"5875","488","","",""
"5876","488","","",""
"5877","488","","",""
"5878","592","","",""
"5879","592","","",""
"5880","592","","",""
"5881","592","","",""
"5882","592","","",""
"5883","592","","",""
"5884","592","","",""
"5885","592","","",""
